year,match_id,stadium_name,city,country,latitude,longitude,elevation_m,team,opponent,team_elo,opp_elo,elo_diff,adapted_flag,rest_days,travel_km,temp_c,humidity,goals_for_1h,goals_for_2h,goals_against_1h,goals_against_2h,team_xg_1h,team_xg_2h
2014,2014_147,Estádio Joaquim Américo Guimarães,NA,NA,NA,NA,NA,Russia,Algeria,NA,NA,NA,FALSE,4,NA,NA,NA,1,0,0,1,NA,NA
2014,2014_148,Itaipava Arena Fonte Nova,NA,NA,NA,NA,NA,Bosnia and Herzegovina,IR Iran,NA,NA,NA,NA,4,NA,NA,NA,1,2,0,1,NA,NA
2014,2014_148,Itaipava Arena Fonte Nova,NA,NA,NA,NA,NA,IR Iran,Bosnia and Herzegovina,NA,NA,NA,NA,4,NA,NA,NA,0,1,1,2,NA,NA
2014,2014_149,Estádio José Pinheiro Borba,NA,NA,NA,NA,NA,Nigeria,Argentina,NA,NA,NA,FALSE,4,NA,NA,NA,1,1,2,1,NA,NA
2014,2014_149,Estádio José Pinheiro Borba,NA,NA,NA,NA,NA,Argentina,Nigeria,NA,NA,NA,FALSE,4,NA,NA,NA,2,1,1,1,NA,NA
2014,2014_150,Arena da Amazônia,NA,NA,NA,NA,NA,Honduras,Switzerland,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,2,1,NA,NA
2014,2014_150,Arena da Amazônia,NA,NA,NA,NA,NA,Switzerland,Honduras,NA,NA,NA,FALSE,5,NA,NA,NA,2,1,0,0,NA,NA
2014,2014_151,Estadio Jornalista Mário Filho,NA,NA,NA,NA,NA,Ecuador,France,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,0,NA,NA
2014,2014_151,Estadio Jornalista Mário Filho,NA,NA,NA,NA,NA,France,Ecuador,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,0,NA,NA
2014,2014_152,Estádio Governador Magalhães Pinto,NA,NA,NA,NA,NA,Costa Rica,England,NA,2050,NA,NA,4,NA,NA,NA,0,0,0,0,NA,NA
2014,2014_152,Estádio Governador Magalhães Pinto,NA,NA,NA,NA,NA,England,Costa Rica,2050,NA,NA,FALSE,5,NA,NA,NA,0,0,0,0,NA,NA
2014,2014_153,Arena das Dunas,NA,NA,NA,NA,NA,Italy,Uruguay,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,1,NA,NA
2014,2014_153,Arena das Dunas,NA,NA,NA,NA,NA,Uruguay,Italy,NA,NA,NA,FALSE,5,NA,NA,NA,0,1,0,0,NA,NA
2014,2014_154,Arena Pantanal,NA,NA,NA,NA,NA,Japan,Colombia,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,0,3,NA,NA
2014,2014_154,Arena Pantanal,NA,NA,NA,NA,NA,Colombia,Japan,NA,NA,NA,FALSE,5,NA,NA,NA,0,3,1,0,NA,NA
2014,2014_155,Estádio Castelão,NA,NA,NA,NA,NA,Greece,Côte d'Ivoire,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,0,1,NA,NA
2014,2014_155,Estádio Castelão,NA,NA,NA,NA,NA,Côte d'Ivoire,Greece,NA,NA,NA,NA,5,NA,NA,NA,0,1,1,0,NA,NA
2014,2014_156,Estádio Joaquim Américo Guimarães,NA,NA,NA,NA,NA,Australia,Spain,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,1,2,NA,NA
2014,2014_156,Estádio Joaquim Américo Guimarães,NA,NA,NA,NA,NA,Spain,Australia,NA,NA,NA,FALSE,5,NA,NA,NA,1,2,0,0,NA,NA
2014,2014_157,Arena Corinthians,São Paulo,Brazil,-23.5506507,-46.6333824,787,Netherlands,Chile,NA,NA,NA,FALSE,5,NA,18,75,0,2,0,0,NA,NA
2014,2014_157,Arena Corinthians,São Paulo,Brazil,-23.5506507,-46.6333824,787,Chile,Netherlands,NA,NA,NA,FALSE,5,NA,18,75,0,0,0,2,NA,NA
2014,2014_158,Itaipava Arena Pernambuco,NA,NA,NA,NA,NA,Croatia,Mexico,NA,NA,NA,FALSE,5,NA,NA,NA,0,1,0,3,NA,NA
2014,2014_158,Itaipava Arena Pernambuco,NA,NA,NA,NA,NA,Mexico,Croatia,NA,NA,NA,FALSE,6,NA,NA,NA,0,3,0,1,NA,NA
2014,2014_159,Estádio Nacional de Brasília,NA,NA,NA,NA,NA,Cameroon,Brazil,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,2,2,NA,NA
2014,2014_159,Estádio Nacional de Brasília,NA,NA,NA,NA,NA,Brazil,Cameroon,NA,NA,NA,FALSE,6,NA,NA,NA,2,2,1,0,NA,NA
2014,2014_160,Estadio Jornalista Mário Filho,NA,NA,NA,NA,NA,Belgium,Russia,NA,NA,NA,FALSE,5,NA,NA,NA,0,1,0,0,NA,NA
2014,2014_160,Estadio Jornalista Mário Filho,NA,NA,NA,NA,NA,Russia,Belgium,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,1,NA,NA
2014,2014_161,Estádio José Pinheiro Borba,NA,NA,NA,NA,NA,Korea Republic,Algeria,NA,NA,NA,NA,5,NA,NA,NA,0,2,3,1,NA,NA
2014,2014_161,Estádio José Pinheiro Borba,NA,NA,NA,NA,NA,Algeria,Korea Republic,NA,NA,NA,FALSE,5,NA,NA,NA,3,1,0,2,NA,NA
2014,2014_162,Arena da Amazônia,NA,NA,NA,NA,NA,United States,Portugal,NA,NA,NA,NA,6,NA,NA,NA,0,2,1,1,NA,NA
2014,2014_162,Arena da Amazônia,NA,NA,NA,NA,NA,Portugal,United States,NA,NA,NA,FALSE,6,NA,NA,NA,1,1,0,2,NA,NA
2014,2014_163,Estádio Governador Magalhães Pinto,NA,NA,NA,NA,NA,Argentina,IR Iran,NA,NA,NA,FALSE,6,NA,NA,NA,0,1,0,0,NA,NA
2014,2014_163,Estádio Governador Magalhães Pinto,NA,NA,NA,NA,NA,IR Iran,Argentina,NA,NA,NA,NA,5,NA,NA,NA,0,0,0,1,NA,NA
2014,2014_164,Estádio Castelão,NA,NA,NA,NA,NA,Germany,Ghana,NA,NA,NA,FALSE,5,NA,NA,NA,0,2,0,2,NA,NA
2014,2014_164,Estádio Castelão,NA,NA,NA,NA,NA,Ghana,Germany,NA,NA,NA,FALSE,5,NA,NA,NA,0,2,0,2,NA,NA
2014,2014_165,Arena Pantanal,NA,NA,NA,NA,NA,Nigeria,Bosnia and Herzegovina,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,0,0,NA,NA
2014,2014_165,Arena Pantanal,NA,NA,NA,NA,NA,Bosnia and Herzegovina,Nigeria,NA,NA,NA,NA,6,NA,NA,NA,0,0,1,0,NA,NA
2014,2014_166,Itaipava Arena Pernambuco,NA,NA,NA,NA,NA,Italy,Costa Rica,NA,NA,NA,FALSE,6,NA,NA,NA,0,0,1,0,NA,NA
2014,2014_166,Itaipava Arena Pernambuco,NA,NA,NA,NA,NA,Costa Rica,Italy,NA,NA,NA,NA,6,NA,NA,NA,1,0,0,0,NA,NA
2014,2014_167,Itaipava Arena Fonte Nova,NA,NA,NA,NA,NA,Switzerland,France,NA,NA,NA,FALSE,5,NA,NA,NA,0,2,3,2,NA,NA
2014,2014_167,Itaipava Arena Fonte Nova,NA,NA,NA,NA,NA,France,Switzerland,NA,NA,NA,FALSE,5,NA,NA,NA,3,2,0,2,NA,NA
2014,2014_168,Estádio Joaquim Américo Guimarães,NA,NA,NA,NA,NA,Honduras,Ecuador,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,1,1,NA,NA
2014,2014_168,Estádio Joaquim Américo Guimarães,NA,NA,NA,NA,NA,Ecuador,Honduras,NA,NA,NA,FALSE,5,NA,NA,NA,1,1,1,0,NA,NA
2014,2014_169,Estádio Nacional de Brasília,NA,NA,NA,NA,NA,Colombia,Côte d'Ivoire,NA,NA,NA,FALSE,5,NA,NA,NA,0,2,0,1,NA,NA
2014,2014_169,Estádio Nacional de Brasília,NA,NA,NA,NA,NA,Côte d'Ivoire,Colombia,NA,NA,NA,NA,5,NA,NA,NA,0,1,0,2,NA,NA
2014,2014_170,Arena Corinthians,São Paulo,Brazil,-23.5506507,-46.6333824,787,Uruguay,England,NA,2050,NA,FALSE,5,NA,18,75,1,1,0,1,NA,NA
2014,2014_170,Arena Corinthians,São Paulo,Brazil,-23.5506507,-46.6333824,787,England,Uruguay,2050,NA,NA,FALSE,5,NA,18,75,0,1,1,1,NA,NA
2014,2014_171,Arena das Dunas,NA,NA,NA,NA,NA,Japan,Greece,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,0,NA,NA
2014,2014_171,Arena das Dunas,NA,NA,NA,NA,NA,Greece,Japan,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,0,NA,NA
2014,2014_172,Estádio José Pinheiro Borba,NA,NA,NA,NA,NA,Australia,Netherlands,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,1,2,NA,NA
2014,2014_172,Estádio José Pinheiro Borba,NA,NA,NA,NA,NA,Netherlands,Australia,NA,NA,NA,FALSE,5,NA,NA,NA,1,2,1,0,NA,NA
2014,2014_173,Estadio Jornalista Mário Filho,NA,NA,NA,NA,NA,Spain,Chile,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,2,0,NA,NA
2014,2014_173,Estadio Jornalista Mário Filho,NA,NA,NA,NA,NA,Chile,Spain,NA,NA,NA,FALSE,5,NA,NA,NA,2,0,0,0,NA,NA
2014,2014_174,Arena da Amazônia,NA,NA,NA,NA,NA,Cameroon,Croatia,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,1,3,NA,NA
2014,2014_174,Arena da Amazônia,NA,NA,NA,NA,NA,Croatia,Cameroon,NA,NA,NA,FALSE,6,NA,NA,NA,1,3,0,0,NA,NA
2014,2014_175,Estádio Governador Magalhães Pinto,NA,NA,NA,NA,NA,Belgium,Algeria,NA,NA,NA,FALSE,-1,NA,NA,NA,0,2,0,0,NA,NA
2014,2014_175,Estádio Governador Magalhães Pinto,NA,NA,NA,NA,NA,Algeria,Belgium,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,0,2,NA,NA
2014,2014_176,Estádio Castelão,NA,NA,NA,NA,NA,Brazil,Mexico,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,0,NA,NA
2014,2014_176,Estádio Castelão,NA,NA,NA,NA,NA,Mexico,Brazil,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,0,NA,NA
2014,2014_177,Arena Pantanal,NA,NA,NA,NA,NA,Russia,Korea Republic,NA,NA,NA,FALSE,-1,NA,NA,NA,0,1,0,1,NA,NA
2014,2014_177,Arena Pantanal,NA,NA,NA,NA,NA,Korea Republic,Russia,NA,NA,NA,NA,-1,NA,NA,NA,0,1,0,1,NA,NA
2014,2014_178,Itaipava Arena Fonte Nova,NA,NA,NA,NA,NA,Germany,Portugal,NA,NA,NA,FALSE,-1,NA,NA,NA,2,1,0,0,NA,NA
2014,2014_178,Itaipava Arena Fonte Nova,NA,NA,NA,NA,NA,Portugal,Germany,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,2,1,NA,NA
2014,2014_179,Estádio Joaquim Américo Guimarães,NA,NA,NA,NA,NA,IR Iran,Nigeria,NA,NA,NA,NA,-1,NA,NA,NA,0,0,0,0,NA,NA
2014,2014_179,Estádio Joaquim Américo Guimarães,NA,NA,NA,NA,NA,Nigeria,IR Iran,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,0,0,NA,NA
2014,2014_180,Arena das Dunas,NA,NA,NA,NA,NA,Ghana,United States,NA,NA,NA,FALSE,-1,NA,NA,NA,0,1,1,1,NA,NA
2014,2014_180,Arena das Dunas,NA,NA,NA,NA,NA,United States,Ghana,NA,NA,NA,NA,-1,NA,NA,NA,1,1,0,1,NA,NA
2014,2014_181,Estádio Nacional de Brasília,NA,NA,NA,NA,NA,Switzerland,Ecuador,NA,NA,NA,FALSE,-1,NA,NA,NA,0,2,1,0,NA,NA
2014,2014_181,Estádio Nacional de Brasília,NA,NA,NA,NA,NA,Ecuador,Switzerland,NA,NA,NA,FALSE,-1,NA,NA,NA,1,0,0,2,NA,NA
2014,2014_182,Estádio José Pinheiro Borba,NA,NA,NA,NA,NA,France,Honduras,NA,NA,NA,FALSE,-1,NA,NA,NA,0,1,0,0,NA,NA
2014,2014_182,Estádio José Pinheiro Borba,NA,NA,NA,NA,NA,Honduras,France,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,0,1,NA,NA
2014,2014_183,Estadio Jornalista Mário Filho,NA,NA,NA,NA,NA,Argentina,Bosnia and Herzegovina,NA,NA,NA,FALSE,-1,NA,NA,NA,0,1,0,1,NA,NA
2014,2014_183,Estadio Jornalista Mário Filho,NA,NA,NA,NA,NA,Bosnia and Herzegovina,Argentina,NA,NA,NA,NA,-1,NA,NA,NA,0,1,0,1,NA,NA
2014,2014_184,Estádio Governador Magalhães Pinto,NA,NA,NA,NA,NA,Colombia,Greece,NA,NA,NA,FALSE,-1,NA,NA,NA,1,2,0,0,NA,NA
2014,2014_184,Estádio Governador Magalhães Pinto,NA,NA,NA,NA,NA,Greece,Colombia,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,1,2,NA,NA
2014,2014_185,Estádio Castelão,NA,NA,NA,NA,NA,Uruguay,Costa Rica,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,0,3,NA,NA
2014,2014_185,Estádio Castelão,NA,NA,NA,NA,NA,Costa Rica,Uruguay,NA,NA,NA,NA,-1,NA,NA,NA,0,3,0,0,NA,NA
2014,2014_186,Arena da Amazônia,NA,NA,NA,NA,NA,England,Italy,2050,NA,NA,FALSE,-1,NA,NA,NA,1,0,1,1,NA,NA
2014,2014_186,Arena da Amazônia,NA,NA,NA,NA,NA,Italy,England,NA,2050,NA,FALSE,-1,NA,NA,NA,1,1,1,0,NA,NA
2014,2014_187,Itaipava Arena Pernambuco,NA,NA,NA,NA,NA,Côte d'Ivoire,Japan,NA,NA,NA,NA,-1,NA,NA,NA,0,2,1,0,NA,NA
2014,2014_187,Itaipava Arena Pernambuco,NA,NA,NA,NA,NA,Japan,Côte d'Ivoire,NA,NA,NA,FALSE,-1,NA,NA,NA,1,0,0,2,NA,NA
2014,2014_188,Arena das Dunas,NA,NA,NA,NA,NA,Mexico,Cameroon,NA,NA,NA,FALSE,-1,NA,NA,NA,0,1,0,0,NA,NA
2014,2014_188,Arena das Dunas,NA,NA,NA,NA,NA,Cameroon,Mexico,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,0,1,NA,NA
2014,2014_189,Itaipava Arena Fonte Nova,NA,NA,NA,NA,NA,Spain,Netherlands,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,1,4,NA,NA
2014,2014_189,Itaipava Arena Fonte Nova,NA,NA,NA,NA,NA,Netherlands,Spain,NA,NA,NA,FALSE,-1,NA,NA,NA,1,4,0,0,NA,NA
2014,2014_190,Arena Pantanal,NA,NA,NA,NA,NA,Chile,Australia,NA,NA,NA,FALSE,-1,NA,NA,NA,2,1,1,0,NA,NA
2014,2014_190,Arena Pantanal,NA,NA,NA,NA,NA,Australia,Chile,NA,NA,NA,FALSE,-1,NA,NA,NA,1,0,2,1,NA,NA
2014,2014_191,Arena Corinthians,São Paulo,Brazil,-23.5506507,-46.6333824,787,Brazil,Croatia,NA,NA,NA,FALSE,-1,NA,18,75,1,1,0,0,NA,NA
2014,2014_191,Arena Corinthians,São Paulo,Brazil,-23.5506507,-46.6333824,787,Croatia,Brazil,NA,NA,NA,FALSE,-1,NA,18,75,0,0,1,1,NA,NA
2010,2010_192,Soccer City,Johannesburg,South Africa,-26.205,28.049722,1747,Netherlands,Spain,NA,NA,NA,FALSE,5,NA,10,45,0,0,0,1,NA,NA
2010,2010_192,Soccer City,Johannesburg,South Africa,-26.205,28.049722,1747,Spain,Netherlands,NA,NA,NA,FALSE,4,499.69571323952306,10,45,0,1,0,0,NA,NA
2010,2010_193,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,-33.9618598,25.6186731,63,Uruguay,Germany,NA,NA,NA,FALSE,4,NA,14,65,1,1,1,2,NA,NA
2010,2010_193,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,-33.9618598,25.6186731,63,Germany,Uruguay,NA,NA,NA,FALSE,3,683.0140719460456,14,65,1,2,1,1,NA,NA
2010,2010_194,Moses Mabhida Stadium,Durban,South Africa,-29.861825,31.009909,11,Germany,Spain,NA,NA,NA,FALSE,4,NA,17,70,0,0,0,1,NA,NA
2010,2010_194,Moses Mabhida Stadium,Durban,South Africa,-29.861825,31.009909,11,Spain,Germany,NA,NA,NA,FALSE,4,NA,17,70,0,1,0,0,NA,NA
2010,2010_195,Cape Town Stadium,NA,NA,NA,NA,NA,Uruguay,Netherlands,NA,NA,NA,FALSE,4,NA,NA,NA,1,1,1,2,NA,NA
2010,2010_195,Cape Town Stadium,NA,NA,NA,NA,NA,Netherlands,Uruguay,NA,NA,NA,FALSE,4,NA,NA,NA,1,2,1,1,NA,NA
2010,2010_196,Cape Town Stadium,NA,NA,NA,NA,NA,Argentina,Germany,NA,NA,NA,FALSE,6,NA,NA,NA,0,0,1,3,NA,NA
2010,2010_196,Cape Town Stadium,NA,NA,NA,NA,NA,Germany,Argentina,NA,NA,NA,FALSE,6,NA,NA,NA,1,3,0,0,NA,NA
2010,2010_197,Emirates Airline Park,NA,NA,NA,NA,NA,Paraguay,Spain,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,1,NA,NA
2010,2010_197,Emirates Airline Park,NA,NA,NA,NA,NA,Spain,Paraguay,NA,NA,NA,FALSE,4,NA,NA,NA,0,1,0,0,NA,NA
2010,2010_198,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,-33.9618598,25.6186731,63,Netherlands,Brazil,NA,NA,NA,FALSE,4,683.0140719460456,14,65,0,2,1,0,NA,NA
2010,2010_198,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,-33.9618598,25.6186731,63,Brazil,Netherlands,NA,NA,NA,FALSE,4,NA,14,65,1,0,0,2,NA,NA
2010,2010_199,Soccer City,Johannesburg,South Africa,-26.205,28.049722,1747,Uruguay,Ghana,NA,NA,NA,FALSE,6,893.582323552711,10,45,0,1,1,0,NA,NA
2010,2010_199,Soccer City,Johannesburg,South Africa,-26.205,28.049722,1747,Ghana,Uruguay,NA,NA,NA,FALSE,6,134.9163031773806,10,45,1,0,0,1,NA,NA
2010,2010_200,Loftus Versfeld Stadium,NA,NA,NA,NA,NA,Paraguay,Japan,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,0,NA,NA
2010,2010_200,Loftus Versfeld Stadium,NA,NA,NA,NA,NA,Japan,Paraguay,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,0,NA,NA
2010,2010_201,Cape Town Stadium,NA,NA,NA,NA,NA,Spain,Portugal,NA,NA,NA,FALSE,4,NA,NA,NA,0,1,0,0,NA,NA
2010,2010_201,Cape Town Stadium,NA,NA,NA,NA,NA,Portugal,Spain,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,1,NA,NA
2010,2010_202,Moses Mabhida Stadium,Durban,South Africa,-29.861825,31.009909,11,Netherlands,Slovakia,NA,NA,NA,FALSE,4,NA,17,70,1,1,0,0,NA,NA
2010,2010_202,Moses Mabhida Stadium,Durban,South Africa,-29.861825,31.009909,11,Slovakia,Netherlands,NA,NA,NA,FALSE,4,NA,17,70,0,0,1,1,NA,NA
2010,2010_203,Emirates Airline Park,NA,NA,NA,NA,NA,Brazil,Chile,NA,NA,NA,FALSE,3,NA,NA,NA,2,1,0,0,NA,NA
2010,2010_203,Emirates Airline Park,NA,NA,NA,NA,NA,Chile,Brazil,NA,NA,NA,FALSE,3,NA,NA,NA,0,0,2,1,NA,NA
2010,2010_204,Toyota Stadium,NA,NA,NA,NA,NA,Germany,England,NA,2050,NA,FALSE,4,NA,NA,NA,2,2,1,0,NA,NA
2010,2010_204,Toyota Stadium,NA,NA,NA,NA,NA,England,Germany,2050,NA,NA,FALSE,4,NA,NA,NA,1,0,2,2,NA,NA
2010,2010_205,Soccer City,Johannesburg,South Africa,-26.205,28.049722,1747,Argentina,Mexico,NA,NA,NA,FALSE,5,NA,10,45,2,1,0,1,NA,NA
2010,2010_205,Soccer City,Johannesburg,South Africa,-26.205,28.049722,1747,Mexico,Argentina,NA,NA,NA,FALSE,5,134.9163031773806,10,45,0,1,2,1,NA,NA
2010,2010_206,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,-33.9618598,25.6186731,63,Uruguay,Korea Republic,NA,NA,NA,FALSE,4,968.258126782039,14,65,1,1,0,1,NA,NA
2010,2010_206,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,-33.9618598,25.6186731,63,Korea Republic,Uruguay,NA,NA,NA,NA,4,683.0140719460456,14,65,0,1,1,1,NA,NA
2010,2010_207,Royal Bafokeng Stadium,Sun City,South Africa,-25.3487816,27.0950203,1228,United States,Ghana,NA,NA,NA,NA,3,NA,14,45,0,0,1,1,NA,NA
2010,2010_207,Royal Bafokeng Stadium,Sun City,South Africa,-25.3487816,27.0950203,1228,Ghana,United States,NA,NA,NA,FALSE,3,134.9163031773806,14,45,1,1,0,0,NA,NA
2010,2010_208,Moses Mabhida Stadium,Durban,South Africa,-29.861825,31.009909,11,Portugal,Brazil,NA,NA,NA,FALSE,4,NA,17,70,0,0,0,0,NA,NA
2010,2010_208,Moses Mabhida Stadium,Durban,South Africa,-29.861825,31.009909,11,Brazil,Portugal,NA,NA,NA,FALSE,5,499.69571323952306,17,70,0,0,0,0,NA,NA
2010,2010_209,Mbombela Stadium,Nelspruit,South Africa,-25.4729094,30.9772719,698,Korea DPR,Côte d'Ivoire,NA,NA,NA,NA,4,NA,16,50,0,0,2,1,NA,NA
2010,2010_209,Mbombela Stadium,Nelspruit,South Africa,-25.4729094,30.9772719,698,Côte d'Ivoire,Korea DPR,NA,NA,NA,NA,5,304.0729413331618,16,50,2,1,0,0,NA,NA
2010,2010_210,Loftus Versfeld Stadium,NA,NA,NA,NA,NA,Chile,Spain,NA,NA,NA,FALSE,4,NA,NA,NA,0,1,2,0,NA,NA
2010,2010_210,Loftus Versfeld Stadium,NA,NA,NA,NA,NA,Spain,Chile,NA,NA,NA,FALSE,4,NA,NA,NA,2,0,0,1,NA,NA
2010,2010_211,Toyota Stadium,NA,NA,NA,NA,NA,Switzerland,Honduras,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,0,NA,NA
2010,2010_211,Toyota Stadium,NA,NA,NA,NA,NA,Honduras,Switzerland,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,0,NA,NA
2010,2010_212,Peter Mokaba Stadium,NA,NA,NA,NA,NA,Paraguay,New Zealand,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,0,NA,NA
2010,2010_212,Peter Mokaba Stadium,NA,NA,NA,NA,NA,New Zealand,Paraguay,NA,NA,NA,NA,4,NA,NA,NA,0,0,0,0,NA,NA
2010,2010_213,Emirates Airline Park,NA,NA,NA,NA,NA,Slovakia,Italy,NA,NA,NA,FALSE,4,NA,NA,NA,1,2,0,2,NA,NA
2010,2010_213,Emirates Airline Park,NA,NA,NA,NA,NA,Italy,Slovakia,NA,NA,NA,FALSE,4,NA,NA,NA,0,2,1,2,NA,NA
2010,2010_214,Royal Bafokeng Stadium,Sun City,South Africa,-25.3487816,27.0950203,1228,Denmark,Japan,NA,NA,NA,FALSE,5,NA,14,45,0,1,2,1,NA,NA
2010,2010_214,Royal Bafokeng Stadium,Sun City,South Africa,-25.3487816,27.0950203,1228,Japan,Denmark,NA,NA,NA,FALSE,5,632.8419150588766,14,45,2,1,0,1,NA,NA
2010,2010_215,Cape Town Stadium,NA,NA,NA,NA,NA,Cameroon,Netherlands,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,1,1,NA,NA
2010,2010_215,Cape Town Stadium,NA,NA,NA,NA,NA,Netherlands,Cameroon,NA,NA,NA,FALSE,5,NA,NA,NA,1,1,0,0,NA,NA
2010,2010_216,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,-33.9618598,25.6186731,63,Slovenia,England,NA,2050,NA,FALSE,5,NA,14,65,0,0,1,0,NA,NA
2010,2010_216,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,-33.9618598,25.6186731,63,England,Slovenia,2050,NA,NA,FALSE,5,NA,14,65,1,0,0,0,NA,NA
2010,2010_217,Loftus Versfeld Stadium,NA,NA,NA,NA,NA,United States,Algeria,NA,NA,NA,NA,5,NA,NA,NA,0,1,0,0,NA,NA
2010,2010_217,Loftus Versfeld Stadium,NA,NA,NA,NA,NA,Algeria,United States,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,1,NA,NA
2010,2010_218,Soccer City,Johannesburg,South Africa,-26.205,28.049722,1747,Ghana,Germany,NA,NA,NA,FALSE,4,134.9163031773806,10,45,0,0,0,1,NA,NA
2010,2010_218,Soccer City,Johannesburg,South Africa,-26.205,28.049722,1747,Germany,Ghana,NA,NA,NA,FALSE,5,893.582323552711,10,45,0,1,0,0,NA,NA
2010,2010_219,Mbombela Stadium,Nelspruit,South Africa,-25.4729094,30.9772719,698,Australia,Serbia,NA,NA,NA,FALSE,4,390.1531094025166,16,50,0,2,0,1,NA,NA
2010,2010_219,Mbombela Stadium,Nelspruit,South Africa,-25.4729094,30.9772719,698,Serbia,Australia,NA,NA,NA,FALSE,5,1075.9981043316666,16,50,0,1,0,2,NA,NA
2010,2010_220,Royal Bafokeng Stadium,Sun City,South Africa,-25.3487816,27.0950203,1228,Mexico,Uruguay,NA,NA,NA,FALSE,5,NA,14,45,0,0,1,0,NA,NA
2010,2010_220,Royal Bafokeng Stadium,Sun City,South Africa,-25.3487816,27.0950203,1228,Uruguay,Mexico,NA,NA,NA,FALSE,6,NA,14,45,1,0,0,0,NA,NA
2010,2010_221,Toyota Stadium,NA,NA,NA,NA,NA,France,South Africa,NA,NA,NA,FALSE,5,NA,NA,NA,0,1,2,0,NA,NA
2010,2010_221,Toyota Stadium,NA,NA,NA,NA,NA,South Africa,France,NA,NA,NA,NA,6,NA,NA,NA,2,0,0,1,NA,NA
2010,2010_222,Moses Mabhida Stadium,Durban,South Africa,-29.861825,31.009909,11,Nigeria,Korea Republic,NA,NA,NA,FALSE,5,NA,17,70,1,0,1,1,NA,NA
2010,2010_222,Moses Mabhida Stadium,Durban,South Africa,-29.861825,31.009909,11,Korea Republic,Nigeria,NA,NA,NA,NA,5,499.69571323952306,17,70,1,1,1,0,NA,NA
2010,2010_223,Peter Mokaba Stadium,NA,NA,NA,NA,NA,Greece,Argentina,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,2,NA,NA
2010,2010_223,Peter Mokaba Stadium,NA,NA,NA,NA,NA,Argentina,Greece,NA,NA,NA,FALSE,5,NA,NA,NA,0,2,0,0,NA,NA
2010,2010_224,Cape Town Stadium,NA,NA,NA,NA,NA,Portugal,Korea DPR,NA,NA,NA,FALSE,6,NA,NA,NA,1,6,0,0,NA,NA
2010,2010_224,Cape Town Stadium,NA,NA,NA,NA,NA,Korea DPR,Portugal,NA,NA,NA,NA,6,NA,NA,NA,0,0,1,6,NA,NA
2010,2010_225,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,-33.9618598,25.6186731,63,Chile,Switzerland,NA,NA,NA,FALSE,5,1075.9981043316666,14,65,0,1,0,0,NA,NA
2010,2010_225,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,-33.9618598,25.6186731,63,Switzerland,Chile,NA,NA,NA,FALSE,5,683.0140719460456,14,65,0,0,0,1,NA,NA
2010,2010_226,Emirates Airline Park,NA,NA,NA,NA,NA,Spain,Honduras,NA,NA,NA,FALSE,5,NA,NA,NA,1,1,0,0,NA,NA
